type,subtype,add,vectorizer1,model1,vectorizer2,model2,fold,time,f1_micro,f1_macro,b1,recall_micro,hamming,avg_labels_true,avg_labels_pred,config
text,,"Tuning text | distilbert | svm | {'balanced': False, 'max_iter_svm': 5000}",distilbert,svm,,,2,53.03904128074646,0.2343434343434343,0.1520802066502052,0.2110816256327091,0.2109090909090909,0.195562435500516,2.554179566563468,2.043343653250774,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': False, 'max_iter_svm': 5000}"
text,,"Tuning | {'balanced': True, 'threshold': 0.2}",distilbert,logistic,,,0,52.69621253013611,0.2947034857401539,0.2241736158678756,0.2886888794257597,0.7900485436893204,0.5334702961821606,2.5392912172573188,11.075500770416024,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.2}"
text,,"Tuning | {'balanced': True, 'threshold': 0.2}",distilbert,logistic,,,1,52.69621253013611,0.2994677158065262,0.225627594884799,0.2930288262804534,0.7847180109157065,0.5296587926509186,2.5968503937007874,11.01259842519685,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.2}"
text,,"Tuning | {'balanced': True, 'threshold': 0.2}",distilbert,logistic,,,2,52.69621253013611,0.3110901145624188,0.2311911883963762,0.3048017868029126,0.801094890510949,0.5168350168350169,2.6220095693779903,10.881977671451356,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.2}"
text,,"Tuning | {'balanced': True, 'threshold': 0.3}",distilbert,logistic,,,0,9.346757650375366,0.2905396127969243,0.2131303241771128,0.2843675944487147,0.6419902912621359,0.4423043999315186,2.5392912172573188,8.682588597842836,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.3}"
text,,"Tuning | {'balanced': True, 'threshold': 0.3}",distilbert,logistic,,,1,9.346757650375366,0.2995223377353189,0.2181717448139713,0.29466427350633,0.6464523953911462,0.4362204724409448,2.5968503937007874,8.61259842519685,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.3}"
text,,"Tuning | {'balanced': True, 'threshold': 0.3}",distilbert,logistic,,,2,9.346757650375366,0.3104086572689734,0.2229216463286035,0.3036247232560207,0.6630170316301703,0.4291157185894028,2.6220095693779903,8.578947368421053,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.3}"
text,,"Tuning | {'balanced': True, 'threshold': 0.4}",distilbert,logistic,,,0,7.935539484024048,0.2804709141274238,0.1987918768520809,0.2743315065348963,0.491504854368932,0.3557609998287964,2.5392912172573188,6.36055469953775,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.4}"
text,,"Tuning | {'balanced': True, 'threshold': 0.4}",distilbert,logistic,,,1,7.935539484024048,0.2821052631578947,0.1982743734599206,0.2771737230398647,0.4875682231655548,0.358005249343832,2.5968503937007874,6.379527559055118,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.4}"
text,,"Tuning | {'balanced': True, 'threshold': 0.4}",distilbert,logistic,,,2,7.935539484024048,0.2917630314890589,0.2031139995218539,0.285035441255537,0.4987834549878345,0.3527379053694843,2.6220095693779903,6.342902711323764,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.4}"
text,,"Tuning | {'balanced': True, 'threshold': 0.5}",distilbert,logistic,,,0,8.315845251083374,0.2563305197689915,0.180435863785167,0.248683690902489,0.3501213592233009,0.2865947611710323,2.5392912172573188,4.397534668721109,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.5}"
text,,"Tuning | {'balanced': True, 'threshold': 0.5}",distilbert,logistic,,,1,8.315845251083374,0.2450466864040082,0.171926038985844,0.2371013850541409,0.3262583383869011,0.2900262467191601,2.5968503937007874,4.318110236220472,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.5}"
text,,"Tuning | {'balanced': True, 'threshold': 0.5}",distilbert,logistic,,,2,8.315845251083374,0.2683806946323861,0.1859708435310037,0.2631756866206626,0.3619221411192214,0.2874357611199716,2.6220095693779903,4.44976076555024,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': True, 'threshold': 0.5}"
text,,"Tuning | {'balanced': False, 'threshold': 0.2}",distilbert,logistic,,,0,5.870362043380737,0.3350694444444444,0.178121899510923,0.3295600735508285,0.4684466019417476,0.2622838555041945,2.5392912172573188,4.560862865947612,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': False, 'threshold': 0.2}"
text,,"Tuning | {'balanced': False, 'threshold': 0.2}",distilbert,logistic,,,1,5.870362043380737,0.3364567443887557,0.1713976685105615,0.3359984547386122,0.4681625227410552,0.2664041994750656,2.5968503937007874,4.62992125984252,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': False, 'threshold': 0.2}"
text,,"Tuning | {'balanced': False, 'threshold': 0.2}",distilbert,logistic,,,2,5.870362043380737,0.3445990722332671,0.1797460012198675,0.3377365147700075,0.4744525547445255,0.2628920786815523,2.6220095693779903,4.598086124401914,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': False, 'threshold': 0.2}"
text,,"Tuning | {'balanced': False, 'threshold': 0.3}",distilbert,logistic,,,0,6.023343086242676,0.3036992840095465,0.1225057644356241,0.3028603223518477,0.3088592233009709,0.1997945557267591,2.5392912172573188,2.62557781201849,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': False, 'threshold': 0.3}"
text,,"Tuning | {'balanced': False, 'threshold': 0.3}",distilbert,logistic,,,1,6.023343086242676,0.3043742405832321,0.1272567086549755,0.3040294963129609,0.3038204972710733,0.200349956255468,2.5968503937007874,2.58740157480315,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': False, 'threshold': 0.3}"
text,,"Tuning | {'balanced': False, 'threshold': 0.3}",distilbert,logistic,,,2,6.023343086242676,0.318154219793564,0.1354003543591872,0.3111706032758664,0.3187347931873479,0.1990076200602516,2.6220095693779903,2.631578947368421,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': False, 'threshold': 0.3}"
text,,"Tuning | {'balanced': False, 'threshold': 0.4}",distilbert,logistic,,,0,5.990729331970215,0.2470543519574306,0.0867583351496982,0.2413285396336244,0.1972087378640776,0.1695771272042458,2.5392912172573188,1.5146379044684128,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': False, 'threshold': 0.4}"
text,,"Tuning | {'balanced': False, 'threshold': 0.4}",distilbert,logistic,,,1,5.990729331970215,0.2424716464606961,0.0900204883248704,0.2328208973878265,0.1879927228623408,0.1694663167104112,2.5968503937007874,1.4299212598425195,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': False, 'threshold': 0.4}"
text,,"Tuning | {'balanced': False, 'threshold': 0.4}",distilbert,logistic,,,2,5.990729331970215,0.2561349693251534,0.0923072406797734,0.2536669957722589,0.2031630170316301,0.1718943824206982,2.6220095693779903,1.5374800637958532,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': False, 'threshold': 0.4}"
text,,"Tuning | {'balanced': False, 'threshold': 0.5}",distilbert,logistic,,,0,7.666397333145142,0.1787658802177858,0.0613733989361909,0.1657910827402352,0.1195388349514563,0.1549392227358329,2.5392912172573188,0.8567026194144838,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': False, 'threshold': 0.5}"
text,,"Tuning | {'balanced': False, 'threshold': 0.5}",distilbert,logistic,,,1,7.666397333145142,0.1752433936022253,0.0607578281812839,0.1592950881139857,0.1146149181322013,0.1556430446194225,2.5968503937007874,0.8,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': False, 'threshold': 0.5}"
text,,"Tuning | {'balanced': False, 'threshold': 0.5}",distilbert,logistic,,,2,7.666397333145142,0.1905200184077312,0.0628042895024566,0.1837472469051416,0.1259124087591241,0.1558568137515505,2.6220095693779903,0.8437001594896332,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced': False, 'threshold': 0.5}"
text,,"Tuning | {'balanced': True, 'max_iter_svm': 3000}",distilbert,svm,,,0,36.45447564125061,0.2464736451373422,0.1626404488194789,0.2376600030683235,0.3021844660194174,0.2606574216743708,2.5392912172573188,3.687211093990755,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': True, 'max_iter_svm': 3000}"
text,,"Tuning | {'balanced': True, 'max_iter_svm': 3000}",distilbert,svm,,,1,36.45447564125061,0.2535908865775136,0.1625293908670848,0.2449921644409833,0.3104912067919951,0.2636920384951881,2.5968503937007874,3.762204724409449,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': True, 'max_iter_svm': 3000}"
text,,"Tuning | {'balanced': True, 'max_iter_svm': 3000}",distilbert,svm,,,2,36.45447564125061,0.2675222112537019,0.1700799253352185,0.2579455986154551,0.3296836982968369,0.2629806840333156,2.6220095693779903,3.840510366826156,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': True, 'max_iter_svm': 3000}"
text,,"Tuning | {'balanced': True, 'max_iter_svm': 5000}",distilbert,svm,,,0,34.92696833610535,0.2464736451373422,0.1626404488194789,0.2376600030683235,0.3021844660194174,0.2606574216743708,2.5392912172573188,3.687211093990755,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': True, 'max_iter_svm': 5000}"
text,,"Tuning | {'balanced': True, 'max_iter_svm': 5000}",distilbert,svm,,,1,34.92696833610535,0.2535908865775136,0.1625293908670848,0.2449921644409833,0.3104912067919951,0.2636920384951881,2.5968503937007874,3.762204724409449,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': True, 'max_iter_svm': 5000}"
text,,"Tuning | {'balanced': True, 'max_iter_svm': 5000}",distilbert,svm,,,2,34.92696833610535,0.2675222112537019,0.1700799253352185,0.2579455986154551,0.3296836982968369,0.2629806840333156,2.6220095693779903,3.840510366826156,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': True, 'max_iter_svm': 5000}"
text,,"Tuning | {'balanced': False, 'max_iter_svm': 3000}",distilbert,svm,,,0,28.68507194519043,0.2280453257790368,0.1181408168218424,0.2140790471298946,0.1953883495145631,0.1866118815271357,2.5392912172573188,1.812018489984592,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': False, 'max_iter_svm': 3000}"
text,,"Tuning | {'balanced': False, 'max_iter_svm': 3000}",distilbert,svm,,,1,28.68507194519043,0.2160056657223796,0.1087860290016787,0.2037720284964379,0.1849605821710127,0.1937007874015748,2.5968503937007874,1.8503937007874016,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': False, 'max_iter_svm': 3000}"
text,,"Tuning | {'balanced': False, 'max_iter_svm': 3000}",distilbert,svm,,,2,28.68507194519043,0.2324762240225431,0.1172994172579941,0.2205918837497784,0.2007299270072992,0.1930710614921141,2.6220095693779903,1.905901116427432,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': False, 'max_iter_svm': 3000}"
text,,"Tuning | {'balanced': False, 'max_iter_svm': 5000}",distilbert,svm,,,0,27.122801065444943,0.2280453257790368,0.1181408168218424,0.2140790471298946,0.1953883495145631,0.1866118815271357,2.5392912172573188,1.812018489984592,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': False, 'max_iter_svm': 5000}"
text,,"Tuning | {'balanced': False, 'max_iter_svm': 5000}",distilbert,svm,,,1,27.122801065444943,0.2160056657223796,0.1087860290016787,0.2037720284964379,0.1849605821710127,0.1937007874015748,2.5968503937007874,1.8503937007874016,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': False, 'max_iter_svm': 5000}"
text,,"Tuning | {'balanced': False, 'max_iter_svm': 5000}",distilbert,svm,,,2,27.122801065444943,0.2324762240225431,0.1172994172579941,0.2205918837497784,0.2007299270072992,0.1930710614921141,2.6220095693779903,1.905901116427432,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['svm'], 'balanced': False, 'max_iter_svm': 5000}"
text,,"Tuning | {'balanced': True, 'n_estimators': 100, 'max_depth': 3, 'max_features_rf': 'sqrt'}",distilbert,random_forest,,,0,36.91669511795044,0.23991431631560156,0.12342914846613556,0.23279893364639126,0.20388349514563106,0.182246190720767,2.5392912172573188,1.7765793528505394,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['random_forest'], 'balanced': True, 'n_estimators': 100, 'max_depth': 3, 'max_features_rf': 'sqrt'}"
text,,"Tuning | {'balanced': True, 'n_estimators': 100, 'max_depth': 3, 'max_features_rf': 'sqrt'}",distilbert,random_forest,,,1,36.91669511795044,0.23385300668151449,0.12224368410273417,0.2237882764654418,0.19102486355366888,0.1805774278215223,2.5968503937007874,1.6456692913385826,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['random_forest'], 'balanced': True, 'n_estimators': 100, 'max_depth': 3, 'max_features_rf': 'sqrt'}"
text,,"Tuning | {'balanced': True, 'n_estimators': 100, 'max_depth': 3, 'max_features_rf': 'sqrt'}",distilbert,random_forest,,,2,36.91669511795044,0.22121896162528218,0.1051384457836008,0.20506316295789978,0.17883211678832117,0.18341307814992025,2.6220095693779903,1.6172248803827751,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['random_forest'], 'balanced': True, 'n_estimators': 100, 'max_depth': 3, 'max_features_rf': 'sqrt'}"
