graphics,,"FINAL_TOP_1 | {'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}",resnet50,mlp,,,9,2611.3637602329254,0.0,0.0,0.0,0.0,0.1459810874704491,2.627659574468085,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}"
graphics,,"FINAL_TOP_2 | {'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 80}",resnet50,mlp,,,0,2624.14541220665,0.0,0.0,0.0,0.0,0.1417011019283746,2.550619834710744,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 80}"
graphics,,"FINAL_TOP_2 | {'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 80}",resnet50,mlp,,,1,2624.14541220665,0.0,0.0,0.0,0.0,0.1462331201137171,2.6321961620469083,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 80}"
graphics,,"FINAL_TOP_2 | {'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 80}",resnet50,mlp,,,2,2624.14541220665,0.0,0.0,0.0,0.0,0.1455307592395796,2.619553666312433,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 80}"
graphics,,"FINAL_TOP_2 | {'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 80}",resnet50,mlp,,,3,2624.14541220665,0.0,0.0,0.0,0.0,0.1449606945911064,2.6092925026399154,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 80}"
graphics,,"FINAL_TOP_2 | {'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 80}",resnet50,mlp,,,4,2624.14541220665,0.0,0.0,0.0,0.0,0.1460621088676349,2.629117959617428,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 80}"
graphics,,"FINAL_TOP_2 | {'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 80}",resnet50,mlp,,,5,2624.14541220665,0.0,0.0,0.0,0.0,0.1463732102709738,2.6347177848775294,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 80}"
graphics,,"FINAL_TOP_2 | {'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 80}",resnet50,mlp,,,6,2624.14541220665,0.0,0.0,0.0,0.0,0.1442577030812324,2.596638655462185,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 80}"
graphics,,"FINAL_TOP_2 | {'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 80}",resnet50,mlp,,,7,2624.14541220665,0.0,0.0,0.0,0.0,0.1459440311725115,2.626992561105207,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 80}"
graphics,,"FINAL_TOP_2 | {'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 80}",resnet50,mlp,,,8,2624.14541220665,0.0,0.0,0.0,0.0,0.1433542101600556,2.580375782881002,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 80}"
graphics,,"FINAL_TOP_2 | {'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 80}",resnet50,mlp,,,9,2624.14541220665,0.0,0.0,0.0,0.0,0.1459810874704491,2.627659574468085,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 80}"
graphics,,"FINAL_TOP_3 | {'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}",resnet50,mlp,,,0,1246.6774072647095,0.0,0.0,0.0,0.0,0.14170110192837465,2.550619834710744,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}"
graphics,,"FINAL_TOP_3 | {'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}",resnet50,mlp,,,1,1246.6774072647095,0.0,0.0,0.0,0.0,0.14623312011371714,2.6321961620469083,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}"
graphics,,"FINAL_TOP_3 | {'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}",resnet50,mlp,,,2,1246.6774072647095,0.0,0.0,0.0,0.0,0.14553075923957964,2.6195536663124335,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}"
graphics,,"FINAL_TOP_3 | {'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}",resnet50,mlp,,,3,1246.6774072647095,0.0,0.0,0.0,0.0,0.14496069459110641,2.6092925026399154,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}"
graphics,,"FINAL_TOP_3 | {'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}",resnet50,mlp,,,4,1246.6774072647095,0.0,0.0,0.0,0.0,0.1460621088676349,2.629117959617428,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}"
graphics,,"FINAL_TOP_3 | {'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}",resnet50,mlp,,,5,1246.6774072647095,0.0,0.0,0.0,0.0,0.14637321027097386,2.6347177848775294,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}"
graphics,,"FINAL_TOP_3 | {'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}",resnet50,mlp,,,6,1246.6774072647095,0.0,0.0,0.0,0.0,0.14425770308123248,2.596638655462185,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}"
graphics,,"FINAL_TOP_3 | {'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}",resnet50,mlp,,,7,1246.6774072647095,0.0,0.0,0.0,0.0,0.1459440311725115,2.626992561105207,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}"
graphics,,"FINAL_TOP_3 | {'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}",resnet50,mlp,,,8,1246.6774072647095,0.0,0.0,0.0,0.0,0.14335421016005567,2.580375782881002,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}"
graphics,,"FINAL_TOP_3 | {'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}",resnet50,mlp,,,9,1246.6774072647095,0.0,0.0,0.0,0.0,0.14598108747044916,2.627659574468085,0.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'batch_size': 32, 'max_iter': 40}"
