type,subtype,add,vectorizer1,model1,vectorizer2,model2,fold,time,f1_micro,f1_macro,b1,recall_micro,hamming,avg_labels_true,avg_labels_pred,config
text,,,distilbert,random_forest,,,4,1326.605700969696,0.6127307227876487,0.558947962952968,0.6029507275547401,0.7193195625759417,0.1317024521881966,2.607180570221753,3.514255543822597,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['random_forest'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,random_forest,,,5,1326.605700969696,0.6155936809920163,0.553705512924155,0.6062916470421756,0.7339003645200486,0.1328987549917782,2.609936575052854,3.613107822410148,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['random_forest'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,random_forest,,,6,1326.605700969696,0.6101926026930288,0.5510639074765857,0.6043857892166561,0.7246963562753036,0.1343081982616866,2.610993657505285,3.590909090909091,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['random_forest'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,random_forest,,,7,1326.605700969696,0.6228444596209664,0.5655592876428801,0.6123261516496189,0.7384615384615385,0.1297275076344843,2.610993657505285,3.580338266384778,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['random_forest'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,random_forest,,,8,1326.605700969696,0.6303528605686879,0.5927830691080289,0.6172080679480257,0.7443365695792881,0.126732440685929,2.613107822410148,3.558139534883721,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['random_forest'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,random_forest,,,9,1326.605700969696,0.6279467031089853,0.5717593589885117,0.6154473785552009,0.7435275080906149,0.127906976744186,2.613107822410148,3.5750528541226214,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['random_forest'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,mlp,,,0,504.4130699634552,0.6522803114571747,0.5612786589647114,0.6418518416934468,0.5920840064620355,0.0916930658218937,2.614572333685322,2.131995776135164,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['mlp'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,mlp,,,1,504.4130699634552,0.6482667255464782,0.5722751964699312,0.6434566665295282,0.592891760904685,0.0934530095036958,2.614572333685322,2.167898627243928,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['mlp'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,mlp,,,2,504.4130699634552,0.6436406067677947,0.5696206717564021,0.6346327203243782,0.5589785164167005,0.089581133403731,2.60506863780359,1.9197465681098205,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['mlp'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,mlp,,,3,504.4130699634552,0.6377198842128702,0.5484932068335108,0.6232157142400014,0.5804620997162545,0.0954476123430716,2.60506863780359,2.13727560718057,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['mlp'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,mlp,,,4,504.4130699634552,0.6329787234042553,0.5605782669300541,0.622544878563886,0.5783718104495748,0.0971488912354804,2.607180570221753,2.157338965153115,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['mlp'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,mlp,,,5,504.4130699634552,0.6430796617712505,0.5567828499664296,0.6318808745870057,0.585257189145403,0.0941977918722104,2.609936575052854,2.140591966173361,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['mlp'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,mlp,,,6,504.4130699634552,0.6414847161572053,0.5561810537704056,0.6362079722016297,0.5947368421052631,0.0964294103828987,2.610993657505285,2.2304439746300213,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['mlp'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,mlp,,,7,504.4130699634552,0.650055617352614,0.5709621026862801,0.6409001674857912,0.591497975708502,0.0923772609819121,2.610993657505285,2.140591966173361,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['mlp'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,mlp,,,8,504.4130699634552,0.6590193432298695,0.571434392204785,0.6455317292526594,0.5926375404530745,0.0890298332158797,2.613107822410148,2.0866807610993656,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['mlp'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
text,,,distilbert,mlp,,,9,504.4130699634552,0.6477121279431364,0.5706170363997609,0.6418985231353096,0.5898058252427184,0.0931407094197791,2.613107822410148,2.145877378435518,"{'type': 'text', 'balanced': True, 'vectorizers': ['distilbert'], 'models': ['mlp'], 'max_features_tfidf': 20000, 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,logistic,,,0,1089.4597096443176,0.4814752156995432,0.3811365159600564,0.470015054756343,0.5747172859450727,0.1798075794907896,2.614572333685322,3.627243928194298,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['logistic'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,logistic,,,1,1089.4597096443176,0.4804336777909537,0.3865645770573079,0.4760396238748932,0.5726978998384491,0.1799249090695764,2.614572333685322,3.6187961985216472,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['logistic'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,logistic,,,2,1089.4597096443176,0.4693707227507928,0.3867433862160439,0.4587247142157385,0.5699229833806242,0.1864953654816379,2.60506863780359,3.721224920802536,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['logistic'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,logistic,,,3,1089.4597096443176,0.4710205445131117,0.3756504275361693,0.4620004658019441,0.5715443858937982,0.185791388008917,2.60506863780359,3.717001055966209,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['logistic'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
graphics,,,resnet50,logistic,,,4,1089.4597096443176,0.4735366859027205,0.3882163722749431,0.4634336682911129,0.5816119886593762,0.1873166725331456,2.607180570221753,3.7972544878563887,"{'type': 'graphics', 'balanced': True, 'vectorizers': ['resnet50'], 'models': ['logistic'], 'max_iter': 40, 'learning_rate_init': 0.001, 'max_depth': 5, 'max_iter_svm': 5000}"
