type,fold,fold_time,experiment,vectorizer1,vectorizer2,model1,model2,f1_micro,f1_macro,f1_samples,recall_micro,recall_macro,hamming,avg_labels_true,avg_labels_pred,predict sum,true sum,best_threshold,best_params,config,scaler,pca,pca_after_fusion
graphics,9,440.229,threshold_0.6,resnet50,,mlp,,0.4831518921721099,0.317111179625611,0.4522762580209389,0.377327935222672,0.2554366989281025,0.1178486997635933,2.627659574468085,1.476595744680851,1388,2470,0.6,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'early_stopping': True, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'max_iter': 40, 'solver': 'adam'}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'hidden_layer_sizes': [(256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [40], 'activation': ['relu'], 'solver': ['adam'], 'batch_size': [64], 'early_stopping': [True]}, {}], 'save_more_metadata': True, 'all_thresholds': True}",,,
graphics,9,440.229,threshold_0.7,resnet50,,mlp,,0.4204480183802412,0.2677639509294182,0.3801266464032422,0.2963562753036437,0.1997445126452784,0.1192671394799054,2.627659574468085,1.0765957446808512,1012,2470,0.7,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'early_stopping': True, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'max_iter': 40, 'solver': 'adam'}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'hidden_layer_sizes': [(256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [40], 'activation': ['relu'], 'solver': ['adam'], 'batch_size': [64], 'early_stopping': [True]}, {}], 'save_more_metadata': True, 'all_thresholds': True}",,,
graphics,0,141.878,default,resnet50,,logistic,,0.5081632653061224,0.4183050282098789,0.5069242224717431,0.7059538274605103,0.6231036949665308,0.1936409550045913,2.550619834710744,4.536157024793388,4391,2469,0.5,"{'estimator__C': 0.01, 'estimator__class_weight': 'balanced'}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,1,128.296,default,resnet50,,logistic,,0.5064159952253059,0.422859689978822,0.5029995294920668,0.6873228027541515,0.6255145093409316,0.1959251362236437,2.6321961620469083,4.5127931769722816,4233,2469,0.5,"{'estimator__C': 0.01, 'estimator__class_weight': 'balanced'}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,2,123.939,default,resnet50,,logistic,,0.5041346721795629,0.4167407180186108,0.5003407974715095,0.6924949290060852,0.6167434638527522,0.1982524501121738,2.619553666312433,4.577045696068013,4307,2465,0.5,"{'estimator__C': 0.01, 'estimator__class_weight': 'balanced'}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,3,122.107,default,resnet50,,logistic,,0.4945827232796486,0.4051403620575445,0.4911742780274987,0.6835289356535815,0.5928671895657537,0.2025108529860377,2.6092925026399154,4.602956705385427,4359,2471,0.5,"{'estimator__C': 0.01, 'estimator__class_weight': 'balanced'}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,4,130.648,default,resnet50,,logistic,,0.5119222843685605,0.4253974313812955,0.5064524329136444,0.7029102667744543,0.6293573021435569,0.1957728185145825,2.629117959617428,4.5908607863974495,4320,2474,0.5,"{'estimator__C': 0.01, 'estimator__class_weight': 'balanced'}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,5,124.117,default,resnet50,,logistic,,0.4952893674293405,0.4158870228109989,0.4934185090734611,0.6693613581244947,0.6133007715062273,0.1996805111821086,2.6347177848775294,4.486687965921193,4213,2474,0.5,"{'estimator__C': 0.01, 'estimator__class_weight': 'balanced'}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,6,124.906,default,resnet50,,logistic,,0.4951627088830255,0.4146473195429836,0.487751744054265,0.683252427184466,0.6237425676323287,0.2009803921568627,2.596638655462185,4.569327731092437,4350,2472,0.5,"{'estimator__C': 0.01, 'estimator__class_weight': 'balanced'}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,7,130.196,default,resnet50,,logistic,,0.509090909090909,0.4247348883972257,0.5061204942182626,0.7022653721682848,0.6343191407320773,0.1976620616365568,2.626992561105207,4.620616365568544,4348,2472,0.5,"{'estimator__C': 0.01, 'estimator__class_weight': 'balanced'}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,8,125.587,default,resnet50,,logistic,,0.4875549048316251,0.4125651378977926,0.4865272109009061,0.6735436893203883,0.6257071774247465,0.2029691486893992,2.580375782881002,4.549060542797495,4358,2472,0.5,"{'estimator__C': 0.01, 'estimator__class_weight': 'balanced'}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,9,121.636,default,resnet50,,logistic,,0.508624502432552,0.4304546849784423,0.4998085366170472,0.6983805668016194,0.6511971588093717,0.1969858156028368,2.627659574468085,4.5882978723404255,4313,2470,0.5,"{'estimator__C': 0.01, 'estimator__class_weight': 'balanced'}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,0,147.394,default,resnet50,,random_forest,,0.5221384060347655,0.3951602083495849,0.5146019671329588,0.6447954637505062,0.4938281418968659,0.1672405876951331,2.550619834710744,3.74896694214876,3629,2469,0.5,"{'estimator__class_weight': 'balanced', 'estimator__max_depth': 5, 'estimator__max_features': 'sqrt', 'estimator__n_estimators': 300}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,1,149.494,default,resnet50,,random_forest,,0.5230559809426578,0.4177239915608238,0.5103014434037888,0.6225192385581207,0.5037169442407579,0.166015162283819,2.6321961620469083,3.633262260127932,3408,2469,0.5,"{'estimator__class_weight': 'balanced', 'estimator__max_depth': 5, 'estimator__max_features': 'sqrt', 'estimator__n_estimators': 300}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,2,158.606,default,resnet50,,random_forest,,0.5160747348931156,0.4030430401024882,0.5033693134118213,0.6219066937119675,0.4846924700718674,0.1697366867398748,2.619553666312433,3.69394261424017,3476,2465,0.5,"{'estimator__class_weight': 'balanced', 'estimator__max_depth': 5, 'estimator__max_features': 'sqrt', 'estimator__n_estimators': 300}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,3,163.135,default,resnet50,,random_forest,,0.5129816437903092,0.4038738771598311,0.5012472099061328,0.6276811007689195,0.4943464290369758,0.1727678047635809,2.6092925026399154,3.776135163674762,3576,2471,0.5,"{'estimator__class_weight': 'balanced', 'estimator__max_depth': 5, 'estimator__max_features': 'sqrt', 'estimator__n_estimators': 300}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,4,148.879,default,resnet50,,random_forest,,0.5254575707154742,0.4191434192237502,0.5176465994744421,0.6382376717865804,0.5053638893971103,0.1683787932459558,2.629117959617428,3.757704569606801,3536,2474,0.5,"{'estimator__class_weight': 'balanced', 'estimator__max_depth': 5, 'estimator__max_features': 'sqrt', 'estimator__n_estimators': 300}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,5,139.646,default,resnet50,,random_forest,,0.5044381175682465,0.3860634368721085,0.4968138830758639,0.608730800323363,0.4657758721126756,0.1750680392852917,2.6347177848775294,3.724174653887114,3497,2474,0.5,"{'estimator__class_weight': 'balanced', 'estimator__max_depth': 5, 'estimator__max_features': 'sqrt', 'estimator__n_estimators': 300}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,6,167.495,default,resnet50,,random_forest,,0.5240606460118655,0.4235464684654908,0.5108395980769931,0.6432038834951457,0.5169524895019031,0.1685340802987862,2.596638655462185,3.777310924369748,3596,2472,0.5,"{'estimator__class_weight': 'balanced', 'estimator__max_depth': 5, 'estimator__max_features': 'sqrt', 'estimator__n_estimators': 300}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,7,128.555,default,resnet50,,random_forest,,0.5179903830210578,0.4039652421311321,0.5075434307102745,0.6318770226537217,0.4954022285303581,0.1716259298618491,2.626992561105207,3.7821466524973433,3559,2472,0.5,"{'estimator__class_weight': 'balanced', 'estimator__max_depth': 5, 'estimator__max_features': 'sqrt', 'estimator__n_estimators': 200}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,8,161.354,default,resnet50,,random_forest,,0.5125145035637328,0.3987718537662783,0.5008582695430295,0.6254045307443366,0.4889616853286508,0.1705520760844351,2.580375782881002,3.717118997912317,3561,2472,0.5,"{'estimator__class_weight': 'balanced', 'estimator__max_depth': 5, 'estimator__max_features': 'sqrt', 'estimator__n_estimators': 300}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,9,136.675,default,resnet50,,random_forest,,0.516043665233212,0.4035364561872597,0.5030843565418034,0.631578947368421,0.4996046972486496,0.1729314420803782,2.627659574468085,3.804255319148936,3576,2470,0.5,"{'estimator__class_weight': 'balanced', 'estimator__max_depth': 5, 'estimator__max_features': 'sqrt', 'estimator__n_estimators': 300}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [5, 10], 'estimator__max_features': ['sqrt'], 'estimator__class_weight': ['balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,0,682.656,default,resnet50,,mlp,,0.551735932957072,0.3680076648670561,0.5576229230109273,0.6533009315512354,0.4328778332042078,0.1504247015610652,2.550619834710744,3.489669421487603,3378,2469,0.3,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'early_stopping': True, 'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'max_iter': 40, 'solver': 'adam'}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'hidden_layer_sizes': [(256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [40], 'activation': ['relu'], 'solver': ['adam'], 'batch_size': [64], 'early_stopping': [True]}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,1,510.351,default,resnet50,,mlp,,0.5513086047825269,0.4042604260441917,0.5450903633206405,0.5929526123936817,0.4262721928874323,0.1411395403932717,2.6321961620469083,3.029850746268657,2842,2469,0.3,"{'activation': 'relu', 'alpha': 1e-05, 'batch_size': 64, 'early_stopping': True, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0005, 'max_iter': 40, 'solver': 'adam'}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'hidden_layer_sizes': [(256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [40], 'activation': ['relu'], 'solver': ['adam'], 'batch_size': [64], 'early_stopping': [True]}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,2,504.894,default,resnet50,,mlp,,0.5607302533532041,0.3646954073748114,0.5522674751155091,0.6105476673427992,0.400237606273195,0.1392136025504782,2.619553666312433,3.0850159404888418,2903,2465,0.3,"{'activation': 'relu', 'alpha': 1e-05, 'batch_size': 64, 'early_stopping': True, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0005, 'max_iter': 40, 'solver': 'adam'}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'hidden_layer_sizes': [(256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [40], 'activation': ['relu'], 'solver': ['adam'], 'batch_size': [64], 'early_stopping': [True]}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,3,470.634,default,resnet50,,mlp,,0.5418550272798129,0.3845397748863023,0.539695890171075,0.7033589639821934,0.5050809136382637,0.1724158160272204,2.6092925026399154,4.164730728616684,3944,2471,0.2,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'early_stopping': True, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'max_iter': 40, 'solver': 'adam'}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'hidden_layer_sizes': [(256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [40], 'activation': ['relu'], 'solver': ['adam'], 'batch_size': [64], 'early_stopping': [True]}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,4,750.077,default,resnet50,,mlp,,0.5613003095975232,0.4355598373760334,0.5579461157569552,0.732821341956346,0.5357998532798371,0.1673160939898453,2.629117959617428,4.235919234856536,3986,2474,0.2,"{'activation': 'relu', 'alpha': 1e-05, 'batch_size': 64, 'early_stopping': True, 'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'max_iter': 40, 'solver': 'adam'}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'hidden_layer_sizes': [(256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [40], 'activation': ['relu'], 'solver': ['adam'], 'batch_size': [64], 'early_stopping': [True]}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,5,495.544,default,resnet50,,mlp,,0.5380927011188066,0.3623723506345231,0.5537663852250675,0.6123686337914309,0.4124918511478221,0.1538871139510117,2.6347177848775294,3.362087326943557,3157,2474,0.3,"{'activation': 'relu', 'alpha': 1e-05, 'batch_size': 64, 'early_stopping': True, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0005, 'max_iter': 40, 'solver': 'adam'}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'hidden_layer_sizes': [(256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [40], 'activation': ['relu'], 'solver': ['adam'], 'batch_size': [64], 'early_stopping': [True]}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,6,460.417,default,resnet50,,mlp,,0.5580274378939563,0.3709193193178332,0.5547017291765192,0.6088187702265372,0.4097566015255973,0.1391223155929038,2.596638655462185,3.069327731092437,2922,2472,0.3,"{'activation': 'relu', 'alpha': 1e-05, 'batch_size': 64, 'early_stopping': True, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.001, 'max_iter': 40, 'solver': 'adam'}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'hidden_layer_sizes': [(256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [40], 'activation': ['relu'], 'solver': ['adam'], 'batch_size': [64], 'early_stopping': [True]}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
graphics,7,767.093,default,resnet50,,mlp,,0.5628973222885764,0.4068210580461002,0.5560293231387812,0.5910194174757282,0.4185808256364465,0.1339591451174873,2.626992561105207,2.8894792773645057,2719,2472,0.3,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'early_stopping': True, 'hidden_layer_sizes': (512, 256), 'learning_rate_init': 0.001, 'max_iter': 40, 'solver': 'adam'}","{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_late': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'hidden_layer_sizes': [(256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [40], 'activation': ['relu'], 'solver': ['adam'], 'batch_size': [64], 'early_stopping': [True]}, {}], 'save_more_metadata': True, 'all_thresholds': False}",,,
