type,experiment,vectorizer1,vectorizer2,model1,model2,fold_time_sum,f1_micro_mean,f1_micro_std,f1_macro_mean,f1_macro_std,f1_samples_mean,f1_samples_std,recall_micro_mean,recall_micro_std,recall_macro_mean,recall_macro_std,hamming_mean,hamming_std,avg_labels_true_mean,avg_labels_true_std,avg_labels_pred_mean,avg_labels_pred_std,predict sum_mean,predict sum_std,true sum_mean,true sum_std,best_threshold_mean,best_threshold_std,all_best_params,n_samples,n_labels,outer_cv,inner_cv,use_subset,subset_size,config
graphics,threshold_0.1,resnet50,,logistic,,502.675530910492,0.2782207795261268,0.0089292686600079,0.2399879417947052,0.0088027703390837,0.27393097016799,0.0094572973251878,0.9862714722991492,0.0054186454774941,0.9108018089390638,0.0431271446137401,0.7488526170873826,0.0067737605978345,2.6344338348232057,0.0911986166435152,16.042121335678083,0.107716396122814,1507.8,56.67415636778372,247.3,1.7916472867168916,0.1,0.0,"Counter({'{""estimator__C"": 0.01, ""estimator__class_weight"": ""balanced""}': 10})",940,18,10,3,True,0.1,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': True, 'use_subset': True, 'subset_size': 0.1, 'plot_show': True}"
graphics,threshold_0.2,resnet50,,logistic,,502.675530910492,0.3000011665299481,0.0105447649562019,0.2421504314825247,0.0123022453945056,0.2950435756902679,0.0109585677639646,0.9438377249195582,0.0111282984876315,0.8112591375581572,0.0525010657545325,0.6445811907832034,0.0077053183133708,2.6344338348232057,0.0911986166435152,13.941832714398794,0.1006258505979884,1310.5,52.36840650621326,247.3,1.7916472867168916,0.2,0.0,"Counter({'{""estimator__C"": 0.01, ""estimator__class_weight"": ""balanced""}': 10})",940,18,10,3,True,0.1,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': True, 'use_subset': True, 'subset_size': 0.1, 'plot_show': True}"
graphics,threshold_0.3,resnet50,,logistic,,502.675530910492,0.3109863783264954,0.0125164579957088,0.2325601781584664,0.01316436067776,0.3055910478146433,0.0127171425298011,0.8115638124717224,0.0209914877411794,0.6278509802890977,0.0431373539214376,0.5262184554947392,0.006621297632883,2.6344338348232057,0.0911986166435152,11.11541537073208,0.1615988953255201,1044.7,40.541460259837706,247.3,1.7916472867168916,0.2999999999999999,5.551115123125783e-17,"Counter({'{""estimator__C"": 0.01, ""estimator__class_weight"": ""balanced""}': 10})",940,18,10,3,True,0.1,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': True, 'use_subset': True, 'subset_size': 0.1, 'plot_show': True}"
graphics,threshold_0.4,resnet50,,logistic,,502.675530910492,0.3062154452263637,0.0186495269989958,0.2158509565429456,0.0198978849229361,0.3017716951046144,0.0169420375566703,0.5823001772064845,0.0368224324223735,0.4224066704242585,0.0466789047760344,0.3858407991651563,0.0083314898808679,2.6344338348232057,0.0911986166435152,7.380645175489308,0.2145326223925994,693.6,30.33545780106178,247.3,1.7916472867168916,0.4,0.0,"Counter({'{""estimator__C"": 0.01, ""estimator__class_weight"": ""balanced""}': 10})",940,18,10,3,True,0.1,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': True, 'use_subset': True, 'subset_size': 0.1, 'plot_show': True}"
graphics,threshold_0.5,resnet50,,logistic,,502.675530910492,0.2545359332824801,0.0163122602997264,0.1663548315138143,0.0137383973923219,0.2459094592326609,0.0156104452626469,0.3081775041290914,0.0177732209957121,0.2039066283993655,0.0168350991113819,0.264159295166454,0.0065807841174006,2.6344338348232057,0.0911986166435152,3.745837831216658,0.1389988917676908,352.1,19.123022773609826,247.3,1.7916472867168916,0.5,0.0,"Counter({'{""estimator__C"": 0.01, ""estimator__class_weight"": ""balanced""}': 10})",940,18,10,3,True,0.1,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': True, 'use_subset': True, 'subset_size': 0.1, 'plot_show': True}"
graphics,threshold_0.6,resnet50,,logistic,,502.675530910492,0.1375574257942757,0.021192286527854,0.0871732977211151,0.0206034973718602,0.1222999754760678,0.0194965253501081,0.1031735638689987,0.0166788539702208,0.0674544245317811,0.0181877199807247,0.1890837342456302,0.0077282200347525,2.6344338348232057,0.0911986166435152,1.3127034776187358,0.1394968370099921,123.5,15.081445554057476,247.3,1.7916472867168916,0.5999999999999999,1.1102230246251563e-16,"Counter({'{""estimator__C"": 0.01, ""estimator__class_weight"": ""balanced""}': 10})",940,18,10,3,True,0.1,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': True, 'use_subset': True, 'subset_size': 0.1, 'plot_show': True}"
graphics,threshold_0.7,resnet50,,logistic,,502.675530910492,0.0285693505006993,0.0142618786549377,0.0178621072955049,0.0077317967068166,0.0221389213968043,0.0120737380610712,0.0157953615567742,0.0080640301682414,0.0112603360150289,0.0059617957731555,0.1567943319446408,0.006396251119522,2.6344338348232057,0.0911986166435152,0.2712140620085984,0.0427157959056439,25.4,3.49857113690718,247.3,1.7916472867168916,0.7,0.0,"Counter({'{""estimator__C"": 0.01, ""estimator__class_weight"": ""balanced""}': 10})",940,18,10,3,True,0.1,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': True, 'use_subset': True, 'subset_size': 0.1, 'plot_show': True}"
text,default,distilbert,,logistic,,511.0729792118073,0.6301890555190774,0.0089574783306524,0.5884342002505079,0.0086302931000106,0.6127511984571886,0.0095771664390526,0.6460556469139803,0.0218346394959224,0.6588391401671861,0.0241753622812069,0.1099694636410776,0.0042824238387952,2.610716448412144,0.0259586334172437,2.7421599492360182,0.1629886229616219,2595.0,147.6312974948063,2470.8,2.56124969497314,0.6900000000000001,0.0299999999999999,"Counter({'{""estimator__C"": 1.0, ""estimator__class_weight"": ""balanced""}': 10})",9465,18,10,3,False,1.0,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True}"
text,default,distilbert,,logistic,,1864.3428170681,0.6301890555190774,0.0089574783306524,0.5884342002505079,0.0086302931000106,0.6127511984571886,0.0095771664390526,0.6460556469139803,0.0218346394959224,0.6588391401671861,0.0241753622812069,0.1099694636410776,0.0042824238387952,2.610716448412144,0.0259586334172437,2.7421599492360182,0.1629886229616219,2595.0,147.6312974948063,2470.8,2.56124969497314,0.6900000000000001,0.0299999999999999,"Counter({'{""estimator__C"": 1.0, ""estimator__class_weight"": ""balanced""}': 10})",9465,18,10,3,False,1.0,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True}"
text,default,distilbert,,logistic,,491.11079621315,0.6301890555190774,0.0089574783306524,0.5884342002505079,0.0086302931000106,0.6127511984571886,0.0095771664390526,0.6460556469139803,0.0218346394959224,0.6588391401671861,0.0241753622812069,0.1099694636410776,0.0042824238387952,2.610716448412144,0.0259586334172437,2.7421599492360182,0.1629886229616219,2595.0,147.6312974948063,2470.8,2.56124969497314,0.6900000000000001,0.0299999999999999,"Counter({'{""estimator__C"": 1.0, ""estimator__class_weight"": ""balanced""}': 10})",9465,18,10,3,False,1.0,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True}"
text,default,distilbert,,logistic,,486.03571343421936,0.6301890555190774,0.0089574783306524,0.5884342002505079,0.0086302931000106,0.6127511984571886,0.0095771664390526,0.6460556469139803,0.0218346394959224,0.6588391401671861,0.0241753622812069,0.1099694636410776,0.0042824238387952,2.610716448412144,0.0259586334172437,2.7421599492360182,0.1629886229616219,2595.0,147.6312974948063,2470.8,2.56124969497314,0.6900000000000001,0.0299999999999999,"Counter({'{""estimator__C"": 1.0, ""estimator__class_weight"": ""balanced""}': 10})",9465,18,10,3,False,1.0,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True}"
text,default,distilbert,,random_forest,,125.41421675682068,0.2774148333289382,0.0052647641811898,0.2356884843925357,0.0039383735866244,0.2727513092933903,0.0051613624263897,0.9862537500988572,0.0011178173615953,0.8734567901234568,0.0075601535271086,0.7512589283480772,0.0017713464970206,2.632330557496776,0.0628979931602982,16.082626436340338,0.0306173070332441,5039.0,109.7026283489446,824.3333333333334,1.699673171197595,0.1,1.3877787807814457e-17,"Counter({'{""estimator__class_weight"": ""balanced"", ""estimator__max_depth"": 3}': 3})",940,18,3,3,True,0.1,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['random_forest'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [None], 'outer_cv': 3, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__max_depth': [3, 5, 10], 'estimator__class_weight': ['balanced']}, {}], 'save_more_metadata': True, 'use_subset': True, 'subset_size': 0.1}"
text,default,distilbert,,random_forest,,188.3125820159912,0.6227773879408077,0.0042609527358378,0.5665449968118902,0.0034618643738574,0.6122443409837086,0.0052937749211477,0.7151922916194047,0.0068603359524473,0.6402299077263526,0.0095278507140078,0.12564316876945,0.0009997940775902,2.6104663507595114,0.0043150732701941,3.3851048253042664,0.0206139472726768,10680.0,66.18660488850193,8236.0,1.4142135623730951,0.5,0.0,"Counter({'{""estimator__class_weight"": ""balanced"", ""estimator__max_depth"": 5}': 3})",9465,18,3,3,False,1.0,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['random_forest'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [None], 'outer_cv': 3, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__max_depth': [3, 5, 10], 'estimator__class_weight': ['balanced']}, {}], 'save_more_metadata': True}"
text,default,distilbert,,random_forest,,1465.328140258789,0.6202911095746758,0.0067000435121975,0.5721002283551772,0.0114508884475859,0.6114005099451905,0.0060498477719177,0.7330838884501578,0.0107423784846968,0.6741052203166069,0.0132483365856212,0.130171512976232,0.0027939825408968,2.610716448412144,0.0259586334172437,3.5597947336454787,0.0450324349599872,3369.3,51.10587050427768,2470.8,2.56124969497314,0.5,0.0,"Counter({'{""estimator__class_weight"": ""balanced"", ""estimator__max_depth"": 5, ""estimator__n_estimators"": 300}': 7, '{""estimator__class_weight"": ""balanced"", ""estimator__max_depth"": 5, ""estimator__n_estimators"": 200}': 2, '{""estimator__class_weight"": ""balanced"", ""estimator__max_depth"": 5, ""estimator__n_estimators"": 100}': 1})",9465,18,10,3,False,1.0,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['random_forest'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [3, 5, 10], 'estimator__class_weight': ['balanced']}, {}], 'save_more_metadata': True}"
text,default,distilbert,,mlp,,2232.701221227646,0.672597362429049,0.0078448863868392,0.608504160466426,0.0108036916420764,0.6685571778635702,0.0077321673380249,0.7435663408839178,0.0160872635908677,0.650952401288132,0.018775888985683,0.1049767685517649,0.0027407571455355,2.610716448412144,0.0259586334172437,3.1612773452753027,0.0914249786579409,2991.9,82.9077197853131,2470.8,2.56124969497314,0.2999999999999999,5.551115123125783e-17,"Counter({'{""alpha"": 0.0001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 2, '{""alpha"": 0.001, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 1e-05, ""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 1e-05, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 1, '{""alpha"": 1e-05, ""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1, '{""alpha"": 0.001, ""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 1, '{""alpha"": 1e-05, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.0005, ""max_iter"": 80}': 1})",9465,18,10,3,False,1.0,"{'type': 'text', 'vectorizers': ['distilbert'], 'models': ['mlp'], 'balanced_list': [True, True], 'thresholds_text': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'thresholds_graphics': [None], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'hidden_layer_sizes': [(256,), (256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [80]}, {}], 'save_more_metadata': True}"
graphics,default,resnet50,,logistic,,88.15157175064087,0.3368863721485341,0.0026388329972599,0.203812054705728,0.0016043447223585,0.3297279537065604,0.0026881359172521,0.8781773052747427,0.000364190691123,0.611111111111111,1.1102230246251563e-16,0.5014101736832586,0.0010363335868145,2.610716448412144,0.0259586334172437,11.0,0.0,10411.5,103.56954185473644,2470.8,2.56124969497314,0.1,0.0,"Counter({'{""estimator__C"": 0.01, ""estimator__class_weight"": null}': 10})",9465,18,10,3,False,1.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True}"
graphics,default,resnet50,,random_forest,,2535.110925912857,0.2533330521689294,0.002203182144291,0.2369412412105347,0.0019687505443397,0.2489386209427737,0.0021910647753678,1.0,0.0,1.0,0.0,0.8549601973104364,0.0014421463009579,2.610716448412144,0.0259586334172437,18.0,0.0,17037.0,169.47743212593232,2470.8,2.56124969497314,0.1,0.0,"Counter({'{""estimator__class_weight"": ""balanced"", ""estimator__max_depth"": 3, ""estimator__n_estimators"": 200}': 6, '{""estimator__class_weight"": ""balanced"", ""estimator__max_depth"": 3, ""estimator__n_estimators"": 300}': 2, '{""estimator__class_weight"": ""balanced"", ""estimator__max_depth"": 3, ""estimator__n_estimators"": 100}': 2})",9465,18,10,3,False,1.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['random_forest'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__n_estimators': [100, 200, 300], 'estimator__max_depth': [3, 5, 10], 'estimator__class_weight': ['balanced']}, {}], 'save_more_metadata': True}"
graphics,default,resnet50,,mlp,,3497.8410844802856,0.2616633532644686,0.0246891742829294,0.2336480521876496,0.0104109622798608,0.2570037646900121,0.0239298398749493,0.9878236245954692,0.0365291262135922,0.961111111111111,0.1166666666666666,0.8195843803169724,0.1058762523530132,2.610716448412144,0.0259586334172437,17.3,2.1,16370.6,1973.2146462055264,2470.8,2.56124969497314,0.1,0.0,"Counter({'{""alpha"": 1e-05, ""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 9, '{""alpha"": 1e-05, ""hidden_layer_sizes"": [512, 256], ""learning_rate_init"": 0.001, ""max_iter"": 80}': 1})",9465,18,10,3,False,1.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['mlp'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'hidden_layer_sizes': [(256,), (256, 128), (512, 256)], 'learning_rate_init': [0.001, 0.0005], 'alpha': [1e-05, 0.0001, 0.001], 'max_iter': [80]}, {}], 'save_more_metadata': True}"
graphics,threshold_0.1,resnet50,,logistic,,81.99792408943176,0.3368863721485341,0.0026388329972599,0.203812054705728,0.0016043447223585,0.3297279537065604,0.0026881359172521,0.8781773052747427,0.000364190691123,0.611111111111111,1.1102230246251563e-16,0.5014101736832586,0.0010363335868145,2.610716448412144,0.0259586334172437,11.0,0.0,10411.5,103.56954185473644,2470.8,2.56124969497314,0.1,0.0,"Counter({'{""estimator__C"": 0.01, ""estimator__class_weight"": null}': 10})",9465,18,10,3,False,1.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': True}"
graphics,threshold_0.2,resnet50,,logistic,,81.99792408943176,0.3966699644892824,0.0022545900700363,0.1084283868689251,0.0007722481205451,0.3935476127840823,0.0024060117516833,0.5022264610134728,0.0004896875952567,0.2222222222222222,2.775557561562892e-17,0.221576997437233,0.0001390335384939,2.610716448412144,0.0259586334172437,4.0,0.0,3786.0,37.66165158354052,2470.8,2.56124969497314,0.2,0.0,"Counter({'{""estimator__C"": 0.01, ""estimator__class_weight"": null}': 10})",9465,18,10,3,False,1.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': True}"
graphics,threshold_0.3,resnet50,,logistic,,81.99792408943176,0.3506643257352558,0.001543051919759,0.0638274475261656,0.0004532979236265,0.3688643237516834,0.0015161250509557,0.3096570719543437,0.000292380811789,0.1111111111111111,1.3877787807814457e-17,0.1663257524986041,0.0005593409923372,2.610716448412144,0.0259586334172437,2.0,0.0,1893.0,18.83082579177026,2470.8,2.56124969497314,0.2999999999999999,5.551115123125783e-17,"Counter({'{""estimator__C"": 0.01, ""estimator__class_weight"": null}': 10})",9465,18,10,3,False,1.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': True}"
graphics,threshold_0.4,resnet50,,logistic,,81.99792408943176,0.2469805590052499,0.0006932594157144,0.0342645895312147,0.0002338636036785,0.2679004353700046,0.0047994697997598,0.1707950679317712,0.0001771971676347,0.0555555555555555,6.938893903907228e-18,0.1510512738299827,0.0009589716377609,2.610716448412144,0.0259586334172437,1.0,0.0,946.5,9.41541289588513,2470.8,2.56124969497314,0.4,0.0,"Counter({'{""estimator__C"": 0.01, ""estimator__class_weight"": null}': 10})",9465,18,10,3,False,1.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': True}"
graphics,threshold_0.5,resnet50,,logistic,,81.99792408943176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1450398026895635,0.0014421463009579,2.610716448412144,0.0259586334172437,0.0,0.0,0.0,0.0,2470.8,2.56124969497314,0.5,0.0,"Counter({'{""estimator__C"": 0.01, ""estimator__class_weight"": null}': 10})",9465,18,10,3,False,1.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': True}"
graphics,threshold_0.6,resnet50,,logistic,,81.99792408943176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1450398026895635,0.0014421463009579,2.610716448412144,0.0259586334172437,0.0,0.0,0.0,0.0,2470.8,2.56124969497314,0.5999999999999999,1.1102230246251563e-16,"Counter({'{""estimator__C"": 0.01, ""estimator__class_weight"": null}': 10})",9465,18,10,3,False,1.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': True}"
graphics,threshold_0.7,resnet50,,logistic,,81.99792408943176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1450398026895635,0.0014421463009579,2.610716448412144,0.0259586334172437,0.0,0.0,0.0,0.0,2470.8,2.56124969497314,0.7,0.0,"Counter({'{""estimator__C"": 0.01, ""estimator__class_weight"": null}': 10})",9465,18,10,3,False,1.0,"{'type': 'graphics', 'vectorizers': ['resnet50'], 'models': ['logistic'], 'balanced_list': [True, True], 'thresholds_text': [None], 'thresholds_graphics': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7], 'outer_cv': 10, 'inner_cv': 3, 'use_threshold_grid': True, 'use_model_grid': True, 'grid': [{'estimator__C': [0.01, 0.1, 1.0, 10.0], 'estimator__class_weight': [None, 'balanced']}, {}], 'save_more_metadata': True, 'all_thresholds': True}"
